asin;type;name;openbid;price;auction_duration;unixEndDate;endDate;bidders;bids
1745;Mobile;Huawei P30 Pro VOG-L29 - 512GB - (8GB RAM);37.5;175.5;7 days;1620682961.0;11 May 2021 at 5:42:41am PDT;16.0;44.0
2940;Mobile;Apple iPhone 8 Plus - 256GB - At&T  (Unlocked) A1864 (CDMA + GSM);49.99;304.0;7 days;1621898951.0;25 May 2021 at 7:29:11pm PDT;29.0;76.0
3302;Mobile;Samsung Galaxy S9 SM-G960F - 64GB -  Black (Unlocked) Smartphone Excellent Cond;0.7425;112.5;5 days;1620347192.0;7 May 2021 at 8:26:32am PDT;18.0;45.0
1999;Mobile;Apple iPhone 11 - 64GB - White (EE) A2221 (CDMA + GSM);0.7425;292.5;7 days;1621963220.0;26 May 2021 at 1:20:20pm PDT;20.0;42.0
1985;Mobile;Apple iPhone 12 Mini - 128GB-Blue (without Simlock) including Apple Care;148.72;590.48;7 days;1621743036.0;23 May 2021 at 12:10:36pm PDT;22.0;35.0
4034;Game;Castlevainia Symphony Of The Night PS1 C.I.B. Region Code NTSC | U/C;25.0;152.53;7 days;1620946801.0;14 May 2021 at 7:00:01pm PDT;17.0;28.0
3167;Game;Lot of 2 Pokemon Red Version & Yellow (Game Boy 1998);0.99;409.0;10 days;1620001093.0;3 May 2021 at 8:18:13pm PDT;18.0;34.0
3377;Mobile;OnePlus 9 5G - 128GB - Astral Black (Unlocked) (Single SIM);216.0;637.0;7 days;1619551229.0;28 Apr 2021 at 3:20:29pm PDT;20.0;42.0
1352;Mobile;Samsung Galaxy S9+ SM-G965 - 256GB-Midnight black (without Simlock);0.88;116.16;7 days;1621997423.0;26 May 2021 at 10:50:23am PDT;17.0;39.0
1633;Mobile;Apple iPhone 11 - 256GB - Green (Unlocked) A2221 (CDMA + GSM);452.2;1113.0;1 day;1621048676.0;15 May 2021 at 11:17:56pm PDT;18.0;40.0
1704;Mobile;Apple iPhone XS - 512GB - Gold (Unlocked) A2097 (GSM);0.7425;225.0;7 days;1619991255.0;3 May 2021 at 5:34:15pm PDT;17.0;42.0
809;Mobile;Apple iPhone 8 Plus (PRODUCT)RED - 64GB - (Unlocked) A1897 (GSM);0.7425;110.25;7 days;1620425447.0;8 May 2021 at 6:10:47am PDT;16.0;44.0
3665;Mobile;Apple iPhone XR - 128GB - Black (Unlocked) A1984 (CDMA + GSM);1.0;380.0;3 days;1619207875.0;24 Apr 2021 at 3:57:55pm PDT;17.0;53.0
1069;Mobile;Apple iPhone 11 Pro Max - 256GB - Space Gray (Unlocked) A2161 (CDMA + GSM);200.0;765.0;7 days;1621791027.0;24 May 2021 at 1:30:27pm PDT;28.0;56.0
2164;Mobile;Xiaomi MI 10T Pro - 256GB-Aurora Blue (without Simlock) (Dual Sim);0.88;278.96;3 days;1621111487.0;16 May 2021 at 4:44:47pm PDT;20.0;36.0
3650;Mobile;Apple iPhone 11 Pro Max 256GB;420.0;785.0;10 days;1619498570.0;27 Apr 2021 at 12:42:50pm PDT;17.0;37.0
2962;Mobile;Samsung Galaxy Note 4 SM-N910F - 32GB-Frost white (without Simlock) Smartphone;0.88;77.4312;3 days;1621818702.0;24 May 2021 at 9:11:42am PDT;16.0;35.0
1741;Mobile;Samsung Galaxy S10+ plus SM-G975F - 128GB - Prism Black (Unlocked) (Dual SIM);0.7425;204.75;7 days;1620618838.0;10 May 2021 at 11:53:58am PDT;16.0;71.0
3577;Mobile;Apple iPhone X - 64GB - Silver (Unlocked)   Batt health 97%   Mint condition;3.0;183.75;5 days;1620408238.0;8 May 2021 at 1:23:58pm PDT;17.0;31.0
1794;Mobile;Xiaomi Redmi Note 9 - 64GB - Forest Green (Unlocked) (Dual SIM) NEW & SEALED;33.0;70.5;7 days;1621656971.0;22 May 2021 at 12:16:11pm PDT;16.0;22.0
2404;Mobile;IPhone x 64GB Silver with Original Box;0.88;246.4;7 days;1620752559.0;12 May 2021 at 1:02:39am PDT;17.0;31.0
634;Mobile;Apple iPhone 7 Plus 128GB Black Unlocked Clean A1661 Has Issues Read!;0.99;86.0;5 days;1619823953.0;1 May 2021 at 7:05:53pm PDT;16.0;46.0
1366;Mobile;iPhone 8 unlocked 64gb used rose gold *Free Shipping*;0.99;157.5;1 day;1621897974.0;25 May 2021 at 7:12:54pm PDT;17.0;47.0
544;Mobile;IPHONE 8 (64 GB BLACK). **WORKING FOR PARTS ONLY**;15.0;73.0;10 days;1621622740.0;22 May 2021 at 2:45:40pm PDT;17.0;31.0
348;Game;Switch Fortnite Wildcat Bundle Code + 2000 V Bucks US Version (CODE CARD ONLY!);0.01;212.5;7 days;1620855880.0;13 May 2021 at 5:44:40pm PDT;18.0;57.0
3706;Mobile;Apple iPhone 12 Pro Max - 128GB - Pacific Blue (Unlocked) New in Box;500.0;1150.0;7 days;1620952778.0;14 May 2021 at 8:39:38pm PDT;22.0;40.0
684;Mobile;Apple iPhone 12 - 128GB - Green / for parts only***;0.99;286.0;3 days;1620436018.0;8 May 2021 at 9:06:58pm PDT;16.0;38.0
562;Mobile;Apple iPhone 11 Pro Max - 256GB-Space Grey (without Simlock) A2218 (CDMA + GSM);213.84;458.48;5 days;1621619650.0;22 May 2021 at 1:54:10am PDT;22.0;40.0
1726;Mobile;Damaged Apple iPhone 8 - 64GB - Rose Gold.;0.7425;73.1325;7 days;1620408398.0;8 May 2021 at 1:26:38am PDT;16.0;31.0
441;Mobile;Samsung Galaxy S20 128GB-Cloud Blue (without Simlock) SM 980F;0.88;308.88;5 days;1619323609.0;25 Apr 2021 at 12:06:49pm PDT;17.0;33.0
2609;Mobile;Apple iPhone X - 256GB - Space Gray (Unlocked) A1865 (CDMA + GSM);0.99;265.0;7 days;1619384902.0;26 Apr 2021 at 5:08:22pm PDT;34.0;82.0
1053;Game;Resident Evil Village Collector���s Edition Chris Redfield Statue Only;0.99;179.5;3 days;1621209618.0;17 May 2021 at 8:00:18pm PDT;16.0;55.0
4021;Game;Nintendo 3DS XL Blue Console Plus Two Games Charger Official Case And Stylus;0.7425;67.5;7 days;1620612590.0;10 May 2021 at 10:09:50am PDT;17.0;37.0
909;Mobile;Samsung Galaxy Note8 SM-N950U - 64GB - Midnight Black (Verizon/UNLOCKED);0.99;212.5;7 days;1619412055.0;26 Apr 2021 at 12:40:55pm PDT;19.0;57.0
4131;Mobile;Samsung Galaxy S8 SM-G950U - 64GB - Black (T-Mobile) Unlocked Smartphone;0.99;115.5;5 days;1620685531.0;11 May 2021 at 6:25:31pm PDT;19.0;58.0
1775;Crafts;5178 - Cricut Explore air 2 - Martha Stewart Edition;0.99;136.5;7 days;1621196974.0;17 May 2021 at 4:29:34pm PDT;21.0;58.0
4179;Mobile;OnePlus 8 Pro - 128GB - Onyx Black (Unlocked) (Dual SIM);0.7425;176.25;3 days;1621469542.0;20 May 2021 at 8:12:22am PDT;23.0;48.0
1588;Mobile;Samsung Galaxy Note10 - 256GB - Aura Glow (Unlocked) (D/SIM) Good Condition -;37.5;206.25;3 days;1620323144.0;7 May 2021 at 1:45:44pm PDT;16.0;39.0
976;Mobile;Samsung Galaxy Xcover Pro SM-G715F/DS - 64 GB-Black (without Simlock) (Dual...;0.88;238.48;7 days;1620332889.0;7 May 2021 at 4:28:09am PDT;23.0;66.0
2936;Game;Microsoft Xbox Series X 1TB Video Game Console brand new bundle with game pass !;0.99;640.0;3 days;1621571140.0;21 May 2021 at 12:25:40pm PDT;17.0;48.0
1330;Mobile;Samsung Galaxy Note 10 SM-N970F/DS - 256GB-Aura Glow (without Simlock) (Dual Sim;88.0;234.37040000000002;10 days;1621649632.0;22 May 2021 at 10:13:52am PDT;18.0;36.0
2275;Mobile;Apple iPhone 11 - 64GB - Purple (Unlocked) (Read Description) BH1254;1.0;465.0;1 day;1619237484.0;24 Apr 2021 at 12:11:24pm PDT;26.0;74.0
1595;Mobile;Apple iPhone 8 Plus - 128GB - Space Gray (Unlocked) A1864 (CDMA + GSM);232.0;337.0;7 days;1620777453.0;12 May 2021 at 7:57:33am PDT;17.0;24.0
2867;Mobile;Apple iPhone 8 64GB - GCI Carrier Lock - Space Gray (A1863) - Good Condition;1.0;134.5;1 day;1620760887.0;12 May 2021 at 3:21:27pm PDT;22.0;58.0
3960;Mobile;Apple iPhone X - 64GB - Space Grey (Unlocked)   Pristine condition / No scratch ;6.75;195.0;10 days;1621964939.0;26 May 2021 at 1:48:59pm PDT;17.0;26.0
841;Mobile;Apple iPhone 11 Pro - 64GB-Night Green (without Simlock) used;0.88;488.4;3 days;1620619325.0;10 May 2021 at 12:02:05pm PDT;25.0;114.0
1542;Mobile;Samsung galaxy Z fold 2 phone *BRAND NEW*;1.4;2625.0;7 days;1619990017.0;3 May 2021 at 5:13:37pm PDT;16.0;50.0
3101;Mobile;Apple MQ8L2B/A iPhone 8 Plus - 64GB - Space Grey (Unlocked);0.7425;158.25;1 day;1620865406.0;13 May 2021 at 8:23:26am PDT;16.0;54.0
1771;Mobile;Apple iPhone 11 - 64GB-Green Excellent Condition;181.28;389.84;5 days;1621134622.0;16 May 2021 at 11:10:22am PDT;16.0;63.0
2879;Mobile;Apple iPhone 7 - 128GB - Black (Unlocked) (Read Description) CA1053;1.0;103.5;1 day;1620876696.0;13 May 2021 at 11:31:36am PDT;17.0;29.0
3938;Mobile;Samsung Galaxy Z Fold 2 5G SM-F916B - 256GB-Mystic black (without Simlock);0.88;647.68;3 days;1620593081.0;10 May 2021 at 4:44:41am PDT;18.0;28.0
2834;Mobile;Apple iPhone X - 256GB - Gray (XFinity) (Read Description) BJ1129;1.0;211.38;1 day;1620438527.0;8 May 2021 at 9:48:47am PDT;23.0;61.0
2112;Game;Sony PlayStation 4 Pro 1TB Glacier White Console Great Condition With Games!!!;5.0;360.0;7 days;1620601214.0;10 May 2021 at 7:00:14pm PDT;16.0;41.0
206;Mobile;Samsung Galaxy A52 5G - 128GB-Black (Dual Sim) NEW;0.88;279.84;5 days;1620792642.0;12 May 2021 at 12:10:42pm PDT;17.0;46.0
3546;Game;Star Wars: Episode I Race Nintendo 64 N64 SEALED NEW NIB WATA 9.2 A+;9.99;763.0;7 days;1620165637.0;5 May 2021 at 6:00:37pm PDT;18.0;30.0
851;Mobile;APPLE IPHONE 12 PRO MAX 256GB 5G PACIFIC BLUE IOS SMARTPHONE UNLOCKED - {R:C5B};0.7425;600.0;7 days;1621187976.0;17 May 2021 at 1:59:36am PDT;21.0;58.0
423;Mobile;Apple iPhone 12 Pro - 128GB-Graphite (without Simlock);0.88;756.8;7 days;1619197685.0;24 Apr 2021 at 1:08:05pm PDT;24.0;46.0
711;Mobile;Samsung Galaxy Grand Prime SM-G530 T-Mobile 8GB Gray Phone ;0.99;41.0;5 days;1621100173.0;16 May 2021 at 1:36:13pm PDT;16.0;38.0
399;Mobile;LG WING 5G 256GB - LM-F100UM AT&T GSM World Gray Phone - Unlocked ;0.99;470.0;3 days;1621567287.0;21 May 2021 at 11:21:27am PDT;16.0;42.0
1462;Mobile;Job Lot of Mobile Phones Untested - Apple iPhone *Faulty* ;0.7425;61.5;5 days;1621379687.0;19 May 2021 at 7:14:47am PDT;16.0;29.0
1587;Game;Nintendo Game Boy Pokemon Red Edition with Original Box Red Gameboy packaging;0.88;153.0232;7 days;1620706116.0;11 May 2021 at 12:08:36pm PDT;16.0;44.0
193;Mobile;Apple iphone xr (product) red - 64 gb;88.0;216.48;7 days;1620582994.0;10 May 2021 at 1:56:34pm PDT;17.0;57.0
3373;Game;Nintendo DS Lite USG-001 Blue Console Bundle Stylus Charger & 11 Games Tested;0.99;82.0;5 days;1619289669.0;25 Apr 2021 at 2:41:09pm PDT;19.0;44.0
147;Crafts;Antique Old Vintage Hand Crank  Singer sewing machine Model  99K  See Video ;0.7425;90.15;7 days;1619926691.0;2 May 2021 at 11:38:11am PDT;17.0;45.0
1323;Mobile;Samsung Galaxy S10 SM-G973U1 - 128GB -  Blue (Unlocked) Smartphone;0.99;227.5;5 days;1621027215.0;15 May 2021 at 5:20:15pm PDT;23.0;51.0
676;Mobile;Samsung Galaxy A52 5G SM-A526B/DS - 128gb - Awesome Black (Unlocked) (Dual SIM);1.386;580.9999999999999;5 days;1620534851.0;9 May 2021 at 12:34:11am PDT;17.0;76.0
3997;Game;Nintendo Game Boy Advance Indigo Bundle With Pok矇mon Blue And Gold;32.0;133.5;7 days;1619988527.0;3 May 2021 at 4:48:47pm PDT;16.0;30.0
3404;Mobile;Huawei p30 Pro;0.88;137.28;7 days;1620245233.0;6 May 2021 at 4:07:13pm PDT;20.0;38.0
4005;Mobile;Apple iPhone X - 64GB - Space Gray (Unlocked) A1865 (CDMA + GSM);1.0;275.0;3 days;1619907816.0;2 May 2021 at 6:23:36am PDT;17.0;42.0
1886;Mobile;Apple iPhone 12 Pro Max - 256GB-Silver (without Simlock);283.36;822.8;7 days;1620188100.0;5 May 2021 at 12:15:00pm PDT;17.0;31.0
4003;Mobile;Apple iPhone 7 - 256GB - Jet Black (Unlocked) A1778 (GSM);28.5;78.0;3 days;1619829963.0;1 May 2021 at 8:46:03pm PDT;17.0;37.0
3441;Game;Nintendo 3DS & DS Console Bundle w/ 23 Games Zelda Pok矇mon Mario Starfox ;0.99;360.0;7 days;1621032491.0;15 May 2021 at 6:48:11pm PDT;19.0;62.0
1071;Mobile;Apple iPhone SE - 64GB - Black (Unlocked) A1723 (CDMA + GSM);56.25;177.0;7 days;1621886905.0;25 May 2021 at 4:08:25am PDT;17.0;29.0
3398;Mobile;NEW Unused Huawei P40 Pro 5G 256 GB Silver Frost;0.88;381.04;1 day;1619657363.0;29 Apr 2021 at 8:49:23am PDT;16.0;51.0
1066;Mobile;Apple iPhone 12 Pro Max - 128GB - Pacific Blue (Unlocked) BRAND NEW;0.7425;660.75;7 days;1621828805.0;24 May 2021 at 12:00:05pm PDT;18.0;32.0
2863;Mobile;Apple iPhone X - 256GB - Gray (Unlocked) (Read Description) CA1003;1.0;255.0;1 day;1620793163.0;12 May 2021 at 12:19:23pm PDT;16.0;36.0
2400;Mobile;Apple iPhone XS Max - 256GB - Gray (XFinity) (Read Description) BJ1027;1.0;323.0;1 day;1620149850.0;5 May 2021 at 1:37:30pm PDT;19.0;48.0
215;Mobile;Samsung Galaxy Note 10+ SM-N975F/DS - 256GB-Aura Glow (without Simlock);0.88;232.32;7 days;1621141121.0;16 May 2021 at 12:58:41pm PDT;16.0;32.0
2278;Mobile;Apple iPhone X - 256GB - Silver (Unlocked) (Read Description) BH1290;1.0;205.5;1 day;1619240036.0;24 Apr 2021 at 12:53:56pm PDT;18.0;45.0
972;Mobile;Apple iPhone 11 Pro Max - 64GB-Night Green (without Simlock) A2218 crash damage;88.0;312.6024;1 day;1619755756.0;30 Apr 2021 at 12:09:16pm PDT;16.0;25.0
3323;Mobile;Samsung Galaxy Note20 Ultra 5G SM-N986B/DS - 256GB - Mystic Black (Unlocked);0.7425;442.5;7 days;1621105609.0;16 May 2021 at 3:06:49pm PDT;21.0;52.0
2381;Mobile;Apple iPhone X - 256GB - Space Gray (Unlocked) A1865 (CDMA + GSM);0.99;226.5;5 days;1620438391.0;8 May 2021 at 9:46:31am PDT;18.0;57.0
506;Mobile;Apple iPhone 12 Pro - 128GB-Pacific Blue (without Simlock);0.88;787.6;7 days;1620618636.0;10 May 2021 at 11:50:36am PDT;19.0;38.0
2537;Mobile;Apple iPhone XR (PRODUCT)RED - 128GB - (Unlocked) A1984 (CDMA + GSM);0.99;177.5;5 days;1621539355.0;21 May 2021 at 3:35:55pm PDT;17.0;33.0
1966;Mobile;APPLE IPHONE 8 GOOD CLEAN USED CONDITION 32GB ON 02 AS PICTURES/DESCRIPTION;3.75;69.75;7 days;1621387323.0;19 May 2021 at 9:22:03am PDT;17.0;42.0
736;Mobile;Apple iPhone 11 Pro - 256GB-Night Green (without Simlock) A2215 (CDMA + GSM);202.4;563.2;7 days;1621789659.0;24 May 2021 at 1:07:39pm PDT;18.0;35.0
3470;Mobile;Apple iPhone 7 - 32GB - Black (Straight Talk/Total Wireless) SEALED;0.99;145.0;7 days;1621639155.0;22 May 2021 at 7:19:15pm PDT;18.0;49.0
2190;Mobile;Samsung Galaxy G960U1 S9 256GB AT&T GSM Unlocked Smartphone Cell Purple X122;0.01;134.55;3 days;1621792702.0;24 May 2021 at 1:58:22pm PDT;20.0;52.0
2850;Mobile;Samsung Galaxy A52 SM-A525F/DS - 128GB-Awesome Black (without Simlock) (Dual Sim;0.88;241.7976;1 day;1620507996.0;9 May 2021 at 5:06:36am PDT;16.0;38.0
3644;Mobile;Apple iPhone XR - 64GB-White (Simlock & iCloud free) ���� offer ���� offer;0.88;272.8;1 day;1621650716.0;22 May 2021 at 10:31:56am PDT;18.0;29.0
2721;Mobile;Apple iPhone 7 - 256GB - Black (Unlocked) (Read Description) BI1079;1.0;140.42;1 day;1619632774.0;29 Apr 2021 at 1:59:34pm PDT;18.0;39.0
1589;Game;Pokemon Emerald Version (Game Boy Advance 2005) Cartridge Only (Authentic) VGC;6.6;152.5;7 days;1620685561.0;11 May 2021 at 6:26:01pm PDT;18.0;40.0
3746;Mobile;Apple iPhone 6s - 128GB-Gold (without Simlock) A1688 (CDMA + GSM) Battery Replac;0.88;73.0312;7 days;1619820025.0;1 May 2021 at 6:00:25am PDT;19.0;23.0
1971;Mobile;Apple iPhone 10S XS Max 256GB  Space Gray UNLOCKED Free Shipping. Cracked Back!;1.0;338.0;1 day;1620936204.0;14 May 2021 at 4:03:24pm PDT;20.0;37.0
1641;Mobile;Samsung Galaxy A70 - 128GB-Black without Simlock Dual Sim #111;0.88;127.0104;7 days;1621720010.0;23 May 2021 at 5:46:50am PDT;18.0;32.0
2750;Mobile;Apple iPhone 11 Pro Max - 64GB - Midnight��Green (Xfinity) A2161 (CDMA + GSM);0.99;575.0;7 days;1620351197.0;7 May 2021 at 9:33:17am PDT;21.0;52.0
3396;Mobile;Xiaomi MI 10T Pro - 128GB-Lunar Silver (without Simlock) (Dual Sim);0.88;271.876;7 days;1620183603.0;5 May 2021 at 11:00:03am PDT;25.0;54.0
1780;Game;BRAND NEW Sealed Microsoft Xbox Series X 1TB Video Game Console - FREE SHIPPING;0.01;720.0;5 days;1621116553.0;16 May 2021 at 6:09:13pm PDT;19.0;55.0
113;Game;Limited Run Games Shantae #83 Nintendo Switch In Hand;0.99;120.5;7 days;1619305201.0;25 Apr 2021 at 7:00:01pm PDT;17.0;31.0
1798;Mobile;Apple iPhone XS Max 256GB Space Grey Unlocked Excellent Condition;0.7425;251.2575;1 day;1621223589.0;17 May 2021 at 11:53:09am PDT;17.0;24.0
853;Mobile;Apple iPhone 11 Pro Max - 64GB - Gold (Unlocked) A2161 (CDMA   GSM) Excellent;100.0;720.0;1 day;1620686488.0;11 May 2021 at 6:41:28pm PDT;16.0;26.0
2747;Mobile;Apple iPhone 12 Pro Max - 128GB - Gray (Unlocked) (Read Description) BH1250;1.0;830.0;1 day;1619733017.0;30 Apr 2021 at 5:50:17pm PDT;17.0;56.0
345;Mobile;Unlocked Samsung Galaxy Note 10+ Plus SM-N975U 256GB Blue (Read Description);0.99;360.05;3 days;1620410215.0;8 May 2021 at 1:56:55pm PDT;23.0;69.0
989;Mobile;LG V60 ThinQ 5G LMV600AM - 128GB - Classy Blue (AT&T) READ DESCRITION 001;0.99;217.5;3 days;1620187226.0;5 May 2021 at 12:00:26pm PDT;17.0;56.0
2948;Mobile;Apple iPhone 7 Plus 32GB Rose Gold | Unlocked | A1784 | 96% Batt;0.7425;103.5;3 days;1621657908.0;22 May 2021 at 12:31:48pm PDT;19.0;44.0
249;Mobile;Apple iPhone 11 Pro Max - 256GB-Night Green (without Simlock) A2218 (CDMA + GSM);198.0;589.6;7 days;1621990308.0;26 May 2021 at 8:51:48am PDT;21.0;159.0
3770;Mobile;SAMSUNG SM-G998B/DS GALAXY S21 ULTRA 5G 512GB BLACK SMARTPHONE - 02 (R491);0.7425;690.0;7 days;1620756166.0;12 May 2021 at 2:02:46am PDT;25.0;60.0
3075;Game;FACTORY SEALED Tony Hawk Pro Skater 3 NFL Quarterback Club 99 Nintendo 64 N64;0.99;108.07;7 days;1620854701.0;13 May 2021 at 5:25:01pm PDT;16.0;28.0
1470;Mobile;Apple iPhone 12 Pro - 512GB - Graphite (Unlocked) Brand New Still Sealed;75.0;690.0;1 day;1621223510.0;17 May 2021 at 11:51:50am PDT;20.0;49.0
1082;Mobile;Apple iPhone 8  - 64GB - Space Gray (Unlocked) A1864 (CDMA + GSM)PLUS CORD & BOX;49.99;198.5;3 days;1621799090.0;24 May 2021 at 3:44:50pm PDT;16.0;33.0
3994;Mobile;Apple iPhone XR - 64GB-Black (without Simlock) A2105 (GSM) with Original Box;0.88;161.04;7 days;1620010825.0;3 May 2021 at 11:00:25am PDT;22.0;66.0
908;Mobile;Apple iPhone 11 Pro Max - 64GB - Midnight��Green (UNLOCKED) A2161 (CDMA + GSM);0.99;600.0;7 days;1619408282.0;26 Apr 2021 at 11:38:02am PDT;23.0;66.0
2572;Mobile;Apple iPhone 7 - 32GB - Black (Straight Talk) (Read Description) CC1002;1.0;122.5;1 day;1621917952.0;25 May 2021 at 12:45:52pm PDT;17.0;41.0
3440;Mobile;Apple iPhone 11 Pro Max | 64GB | Gold | Without Simlock | VGC | Boxed;176.0;528.0;7 days;1621012028.0;15 May 2021 at 1:07:08pm PDT;18.0;47.0
2831;Mobile;Apple iPhone 8 - 64GB - Gray (Unlocked) (Read Description) BJ1114;1.0;144.0;1 day;1620437963.0;8 May 2021 at 9:39:23am PDT;17.0;29.0
514;Game;Microsoft Xbox One Halo 5: Guardians Limited Edition 1TB Console 8 games ;0.7425;97.5;3 days;1620444622.0;8 May 2021 at 11:30:22am PDT;19.0;31.0
4108;Mobile;Samsung Galaxy A50 - 128GB-Black (without Simlock) (Dual Sim);0.88;110.88;7 days;1620334830.0;7 May 2021 at 5:00:30pm PDT;16.0;28.0
2388;Mobile;Apple iPhone 11 64GB Purple (Unlocked) Smartphone Pristine - New Accessories;0.7425;292.5;3 days;1620271140.0;6 May 2021 at 11:19:00am PDT;23.0;62.0
3450;Mobile;Apple iPhone 11 Pro Max 64GB Gold Read Blacklisted By Carrier Part Only;0.99;685.56;7 days;1621284746.0;18 May 2021 at 4:52:26am PDT;26.0;44.0
2467;Mobile;Apple iPhone XS - 64GB - Gray (Unlocked) (Read Description) BG1033;1.0;300.0;1 day;1620793854.0;12 May 2021 at 12:30:54pm PDT;16.0;31.0
1648;Mobile;Apple iPhone XS (512GB) LIKE NEW IN PERFECT CONDITION UNLOCKED & FACTORY RESET ;14.0;854.0;5 days;1621638056.0;22 May 2021 at 7:00:56pm PDT;16.0;41.0
3055;Mobile;Samsung Galaxy A42 5G - Prism Dot Black -128GB;0.75;137.25;7 days;1620621560.0;10 May 2021 at 12:39:20pm PDT;17.0;48.0
1087;Game;Rival schools 2 project justice dreamcast pal fr vf;0.88;117.92;10 days;1619489403.0;27 Apr 2021 at 10:10:03am PDT;18.0;45.0
4083;Mobile;Apple iPhone 7 Plus 32GB Unlocked - Black;0.7425;93.0;5 days;1619494027.0;27 Apr 2021 at 11:27:07am PDT;17.0;35.0
1722;Mobile;Xiaomi MI 11 - 256GB-Midnight Gray (without Simlock) (Dual Sim);0.88;536.8;5 days;1620184474.0;5 May 2021 at 11:14:34am PDT;16.0;50.0
1155;Mobile;Apple iPhone X - 64GB - Space Grey (Unlocked) A1901 (GSM) With faults;0.75;91.5;7 days;1620443386.0;8 May 2021 at 11:09:46am PDT;18.0;33.0
3510;Game;Grand Theft Auto VGA 90+ Uncirculated GTA Set US Version Sealed San Andreas;0.88;1232.0;7 days;1619409688.0;26 Apr 2021 at 12:01:28pm PDT;21.0;63.0
555;Mobile;Apple iPhone 11 (PRODUCT)RED - 64GB (Unlocked) A2221 (CDMA + GSM);0.7425;308.25;7 days;1621641453.0;22 May 2021 at 7:57:33am PDT;22.0;80.0
1835;Mobile;Samsung Galaxy Note 10 Plus 256GB Aura Glow T-Mobile 256GB;0.01;450.0;7 days;1619286614.0;25 Apr 2021 at 1:50:14pm PDT;23.0;64.0
236;Mobile;Apple iPhone 12 mini 5G - 128GB Red (Unlocked);0.0075;448.3275;7 days;1621704402.0;23 May 2021 at 1:26:42pm PDT;20.0;87.0
1528;Mobile;Apple iPhone 12 - 128GB - Green (Unlocked);200.0;700.0;7 days;1619570136.0;28 Apr 2021 at 8:35:36pm PDT;20.0;52.0
1325;Mobile;IPhone XS 64 GB Space Grey (without Simlock);0.88;260.5768;5 days;1621139152.0;16 May 2021 at 12:25:52pm PDT;18.0;39.0
2197;Mobile;Samsung Galaxy S21 Ultra 128 Unlocked Snapdragon Variant;1.0;865.0;10 days;1619384436.0;26 Apr 2021 at 5:00:36pm PDT;21.0;38.0
893;Mobile;Apple iPhone 6 - 64GB - Silver (Unlocked) A1586 (CDMA + GSM);4.99;74.0;5 days;1621983996.0;26 May 2021 at 7:06:36pm PDT;19.0;48.0
4024;Mobile;iPhone X Black 256 GB NO Face ID;0.7425;150.0;3 days;1620351608.0;7 May 2021 at 9:40:08am PDT;20.0;46.0
71;Mobile;Apple iPhone 7 Plus 256GB Black -Unlocked-  Bad Home Button Restoration Mode.;1.0;90.0;7 days;1620874917.0;13 May 2021 at 11:01:57pm PDT;19.0;45.0
717;Game;Sony ps4 1tb console bundle - 1 controller - 7 games.VGC;0.7425;116.25;10 days;1621704759.0;23 May 2021 at 1:32:39pm PDT;17.0;38.0
1786;Mobile;Apple iPhone XR - 64GB-Black (without Simlock) A2105 (GSM);0.88;273.68;10 days;1621726631.0;23 May 2021 at 7:37:11am PDT;20.0;47.0
1667;Mobile;Samsung Galaxy S10+ SM-G975F - 128GB - Prism Blue (Unlocked) ;0.0075;202.5;1 day;1621915713.0;25 May 2021 at 12:08:33pm PDT;19.0;37.0
2922;Mobile;Apple iPhone 8 | 64GB | Space Grey | UNLOCKED | A1897 | Ref 2;0.7425;131.25;1 day;1621140365.0;16 May 2021 at 12:46:05pm PDT;17.0;62.0
742;Mobile;Apple iPhone 11 Pro - 64GB-Space Grey-Sealed-New-Warranty Receipt;185.68;624.8;7 days;1621977127.0;26 May 2021 at 5:12:07am PDT;18.0;46.0
2063;Game;���*NEW* Microsoft Xbox Series X 1TB Video Game Console *IN HAND* **SHIPS FAST** ���;190.0;681.0;7 days;1620075213.0;4 May 2021 at 4:53:33pm PDT;18.0;18.0
698;Mobile;Samsung Galaxy S10+ S10 Plus Android 128GB Prism Blue Unlocked Large Smartphone;200.0;310.0;1 day;1620509401.0;9 May 2021 at 5:30:01pm PDT;18.0;30.0
3899;Mobile;Apple iPhone XS Max - 512GB - Gold (Unlocked) A2101 (GSM);0.7425;345.0;3 days;1619839752.0;1 May 2021 at 11:29:12am PDT;20.0;38.0
4193;Game;Zelda A Link To The Past Boxed Sealed Red Stripe VGA NEW NEW SNES Super Nintendo;0.88;3528.8;3 days;1622004868.0;26 May 2021 at 12:54:28am PDT;18.0;89.0
3935;Mobile;Apple iPhone 8 - 256GB - Space Gray (Unlocked) A1864 (CDMA   GSM);0.99;233.5;7 days;1620853204.0;13 May 2021 at 5:00:04pm PDT;33.0;60.0
693;Mobile;Unlocked LG Wing 5G 256GB LM-F100UM AT&T GSM Gray Phone (Read Description);0.99;255.0;5 days;1621306803.0;18 May 2021 at 11:00:03am PDT;22.0;68.0
69;Game;Nintendo 3DS XL Handheld Console SPR-001 BLUE w/Charger PEN + 3 GAMES + Bundle;9.99;202.51;5 days;1620684609.0;11 May 2021 at 6:10:09pm PDT;18.0;56.0
472;Mobile;Unlocked Samsung Galaxy Note20 Ultra 128GB SM-N986U ATT Phone (Read Description);0.99;520.0;5 days;1619929130.0;2 May 2021 at 12:18:50pm PDT;28.0;61.0
